,label,seed,window,file,basis,n,entry,params,depth,width,r2,l2,psnr,min,max,q1,q3,std
12,fourier even x  1 @ [1],474063917,,perlin_46852263,fourier even,1,0,1,1,1,0.8384540083855786,0.0024399678,32.925790593302274,1.1510792e-10,0.01566893,0.00031485983345191926,0.003454750287346542,0.0032275605
13,fourier even x  1 @ [1],474063917,,perlin_46852263,fourier even,1,1,1,1,1,-4.354075664484437,0.008792508,26.844909057177606,6.609973e-06,0.016404612,0.0047501988010481,0.012611674144864082,0.004429613
14,fourier even x  1 @ [1],474063917,,perlin_46852263,fourier even,1,2,1,1,1,0.6636823062807505,0.0034707517,31.26295667459342,3.8689052e-10,0.016227521,0.00018459275815985166,0.006004831870086491,0.004456049
15,fourier even x  1 @ [1],474063917,,perlin_46852263,fourier even,1,3,1,1,1,0.48718170086522905,0.0038753394,30.609677084591365,5.4802882e-09,0.016241495,0.00026895090559264645,0.006636834936216474,0.0043797595
0,fourier even x  1 @ [1],766980806,,perlin_778030991,fourier even,1,0,1,1,1,-1.6990265202864419,0.0063696103,28.286575903065657,1.3370993e-10,0.015226523,0.004598887171596289,0.007898860611021519,0.0026059537
1,fourier even x  1 @ [1],766980806,,perlin_778030991,fourier even,1,1,1,1,1,-14.061156783763185,0.010724232,25.91817582720779,8.5300655e-10,0.015955267,0.009250946575775743,0.0137890565674752,0.0039233863
2,fourier even x  1 @ [1],766980806,,perlin_778030991,fourier even,1,2,1,1,1,-4.854187164879961,0.008672803,26.925634309896317,2.0726192e-07,0.015786346,0.005096843000501394,0.012846838217228651,0.00401833
3,fourier even x  1 @ [1],766980806,,perlin_778030991,fourier even,1,3,1,1,1,-6.6075367740081905,0.009285084,26.607885901036347,2.3942505e-08,0.015929198,0.0061224454548209906,0.013431106228381395,0.004010164
4,fourier even x  1 @ [1],766980806,,perlin_297699213,fourier even,1,0,1,1,1,0.36535684453958495,0.004285426,30.3318205489367,1.4551915e-11,0.015316298,0.0005969144694972783,0.007084637181833386,0.004124376
5,fourier even x  1 @ [1],766980806,,perlin_297699213,fourier even,1,1,1,1,1,-5.028482674376716,0.009035788,26.846789224552655,3.330969e-08,0.015705181,0.006236819084733725,0.01189868408255279,0.003900097
6,fourier even x  1 @ [1],766980806,,perlin_297699213,fourier even,1,2,1,1,1,-0.36114168468505237,0.0054954807,29.089825727307037,2.1394854e-08,0.015440979,0.002492031781002879,0.008044997230172157,0.0039491816
7,fourier even x  1 @ [1],766980806,,perlin_297699213,fourier even,1,3,1,1,1,-0.8968367398748187,0.0061133485,28.546363008746646,5.205999e-08,0.0155669395,0.0024782467517070472,0.008970185648649931,0.0037768588
8,fourier even x  1 @ [1],766980806,,perlin_873099211,fourier even,1,0,1,1,1,-1.0048575111745173,0.0075781485,27.74428741211072,2.2737368e-13,0.015943496,0.0017687995568849146,0.01212853449396789,0.005212167
9,fourier even x  1 @ [1],766980806,,perlin_873099211,fourier even,1,1,1,1,1,-2.642143321920676,0.0077043856,27.537991338488737,1.6331256e-09,0.015936872,0.004176108981482685,0.01113654812797904,0.0040936824
10,fourier even x  1 @ [1],766980806,,perlin_873099211,fourier even,1,2,1,1,1,-6.237227278474106,0.0092704445,26.685274668496056,1.9188121e-08,0.01598796,0.006704862229526043,0.012641612207517028,0.0039702104
11,fourier even x  1 @ [1],766980806,,perlin_873099211,fourier even,1,3,1,1,1,-8.795225841487117,0.010232259,26.205260420787816,1.3916806e-06,0.016004484,0.006555222440510988,0.013802567962557077,0.0039067524
12,fourier even x  1 @ [1],766980806,,perlin_46852263,fourier even,1,0,1,1,1,0.8412118060632983,0.0023983144,33.00057014352476,2.5067948e-09,0.0151271,0.0003260851008235477,0.0032812892459332943,0.0031978076
13,fourier even x  1 @ [1],766980806,,perlin_46852263,fourier even,1,1,1,1,1,-4.3412634898399745,0.008771468,26.855313418317305,5.861922e-08,0.015850097,0.005021456046961248,0.012894843006506562,0.004298205
14,fourier even x  1 @ [1],766980806,,perlin_46852263,fourier even,1,2,1,1,1,0.6648728377871085,0.0034584654,31.27835854273938,3.2333816e-09,0.015676033,0.0001429539806849789,0.006003507412970066,0.004509633
15,fourier even x  1 @ [1],766980806,,perlin_46852263,fourier even,1,3,1,1,1,0.4707015998318682,0.0039998787,30.472305398596582,9.323742e-11,0.015689768,0.00032165504671866074,0.006865185801871121,0.0044278298
0,fourier even x  1 @ [1],602301502,,perlin_778030991,fourier even,1,0,1,1,1,-1.7013073305004753,0.0063749934,28.282906464377383,3.38339e-08,0.015358403,0.0046505763893947005,0.007970095379278064,0.002637227
1,fourier even x  1 @ [1],602301502,,perlin_778030991,fourier even,1,1,1,1,1,-14.026854775361155,0.010699808,25.9280774302403,1.2216537e-07,0.016090259,0.009231766685843468,0.013781554065644741,0.0039281235
2,fourier even x  1 @ [1],602301502,,perlin_778030991,fourier even,1,2,1,1,1,-4.852806276447049,0.008670757,26.92665903551209,1.0485919e-06,0.015920624,0.0051028918242082,0.012797858333215117,0.0040289834
3,fourier even x  1 @ [1],602301502,,perlin_778030991,fourier even,1,3,1,1,1,-6.60315078084097,0.009279732,26.61039005930505,5.23425e-07,0.01606408,0.006187805440276861,0.013339720899239182,0.004018032
4,fourier even x  1 @ [1],602301502,,perlin_297699213,fourier even,1,0,1,1,1,0.36665567864256277,0.0042766556,30.340717164947893,5.5333658e-09,0.015448565,0.0006164632504805923,0.007017898838967085,0.004093986
5,fourier even x  1 @ [1],602301502,,perlin_297699213,fourier even,1,1,1,1,1,-5.0509059060539405,0.009069396,26.830665025674556,1.4217348e-07,0.015839113,0.006220147712156177,0.01194826583378017,0.0039414708
6,fourier even x  1 @ [1],602301502,,perlin_297699213,fourier even,1,2,1,1,1,-0.3634403901005956,0.005504762,29.082497540718574,8.634835e-08,0.015573782,0.0024837859091348946,0.008089892333373427,0.0039783847
7,fourier even x  1 @ [1],602301502,,perlin_297699213,fourier even,1,3,1,1,1,-0.8934668939821793,0.0061024884,28.554084551996812,4.5380503e-08,0.015700283,0.00247146183392033,0.008953218581154943,0.0037810737
8,fourier even x  1 @ [1],602301502,,perlin_873099211,fourier even,1,0,1,1,1,-0.9994081598715727,0.00755755,27.75610783501556,6.571099e-11,0.016078437,0.0017616133845876902,0.012104758759960532,0.005212017
9,fourier even x  1 @ [1],602301502,,perlin_873099211,fourier even,1,1,1,1,1,-2.634921096393675,0.007689108,27.54661151106065,3.3092476e-08,0.016071787,0.004154213354922831,0.011089328210800886,0.0040857308
10,fourier even x  1 @ [1],602301502,,perlin_873099211,fourier even,1,2,1,1,1,-6.221827348921276,0.009250719,26.694525242784476,5.00229e-07,0.01612309,0.00678353279363364,0.012520963093265891,0.0039531053
11,fourier even x  1 @ [1],602301502,,perlin_873099211,fourier even,1,3,1,1,1,-8.756837059980318,0.010192158,26.222314476539374,3.0570518e-06,0.016139684,0.0066380575299263,0.013671818189322948,0.0038728022
12,fourier even x  1 @ [1],602301502,,perlin_46852263,fourier even,1,0,1,1,1,0.8406048830831648,0.0024074812,32.98400264690735,9.555379e-11,0.015258549,0.00032108516461448744,0.003321671800222248,0.0032036249
13,fourier even x  1 @ [1],602301502,,perlin_46852263,fourier even,1,1,1,1,1,-4.343782367285783,0.008775605,26.853265755468883,6.574965e-07,0.015984643,0.004950068891048431,0.012828266946598887,0.004326719
14,fourier even x  1 @ [1],602301502,,perlin_46852263,fourier even,1,2,1,1,1,0.6646799099536669,0.0034604566,31.275858444941775,1.4280346e-09,0.015809841,0.00015265943511622027,0.006002189707942307,0.0044950284
15,fourier even x  1 @ [1],602301502,,perlin_46852263,fourier even,1,3,1,1,1,0.47486392886723816,0.003968424,30.506593326685532,3.8689052e-10,0.015823634,0.000307358757709153,0.006809626705944538,0.0044145617
0,fourier even x  1 @ [1],339000505,,perlin_778030991,fourier even,1,0,1,1,1,-1.7024447508304794,0.0063776774,28.281079145344563,5.930417e-09,0.015419093,0.004630546784028411,0.008012023288756609,0.0026524568
1,fourier even x  1 @ [1],339000505,,perlin_778030991,fourier even,1,1,1,1,1,-14.011426796382938,0.010688822,25.932538676439208,3.7267455e-07,0.016152378,0.009212466422468424,0.013783702626824379,0.003931449
2,fourier even x  1 @ [1],339000505,,perlin_778030991,fourier even,1,2,1,1,1,-4.852318492952209,0.008670034,26.92702098180049,1.6511143e-06,0.015982414,0.0051082196878269315,0.012743736617267132,0.0040347837
3,fourier even x  1 @ [1],339000505,,perlin_778030991,fourier even,1,3,1,1,1,-6.601315960401646,0.009277491,26.611438727181618,9.69103e-07,0.016126147,0.006209537503309548,0.013297829078510404,0.0040226304
4,fourier even x  1 @ [1],339000505,,perlin_297699213,fourier even,1,0,1,1,1,0.3672191335859524,0.004272851,30.34458202436199,8.322445e-10,0.015509432,0.0006234351603779942,0.006992795970290899,0.004080437
5,fourier even x  1 @ [1],339000505,,perlin_297699213,fourier even,1,1,1,1,1,-5.061332387008554,0.009085024,26.823188347741635,1.3481497e-08,0.015900744,0.006190221291035414,0.011958295246586204,0.0039611356
6,fourier even x  1 @ [1],339000505,,perlin_297699213,fourier even,1,2,1,1,1,-0.36454811317839986,0.005509234,29.078970637451217,3.0780308e-07,0.015634896,0.002461159892845899,0.008113020099699497,0.0039922716
7,fourier even x  1 @ [1],339000505,,perlin_297699213,fourier even,1,3,1,1,1,-0.8919886310851375,0.0060977233,28.55747792778256,2.2465338e-07,0.015761644,0.002464849501848221,0.008951380616053939,0.0037836994
8,fourier even x  1 @ [1],339000505,,perlin_873099211,fourier even,1,0,1,1,1,-0.9969663992387254,0.0075483206,27.761414799244267,1.2789769e-13,0.016140532,0.0017705420905258507,0.01209833170287311,0.0052125626
9,fourier even x  1 @ [1],339000505,,perlin_873099211,fourier even,1,1,1,1,1,-2.631711132046689,0.007682318,27.55044852103576,6.246651e-09,0.016133869,0.004145885002799332,0.011071942746639252,0.004082889
10,fourier even x  1 @ [1],339000505,,perlin_873099211,fourier even,1,2,1,1,1,-6.214933506545264,0.009241888,26.698673373629145,9.374458e-07,0.01618527,0.006819963455200195,0.012466386193409562,0.0039462396
11,fourier even x  1 @ [1],339000505,,perlin_873099211,fourier even,1,3,1,1,1,-8.7394389658268,0.010173983,26.23006607071585,4.0376553e-06,0.016201897,0.006675649085082114,0.013610278256237507,0.0038581914
12,fourier even x  1 @ [1],339000505,,perlin_46852263,fourier even,1,0,1,1,1,0.8403120534840391,0.002411904,32.976030976540486,1.9036293e-09,0.015319042,0.0003214189418940805,0.0033437369274906814,0.0032066084
13,fourier even x  1 @ [1],339000505,,perlin_46852263,fourier even,1,1,1,1,1,-4.345068704654764,0.008777718,26.852220290503652,1.1487782e-06,0.016046558,0.004922982421703637,0.01280603907071054,0.00434059
14,fourier even x  1 @ [1],339000505,,perlin_46852263,fourier even,1,2,1,1,1,0.6645703159387373,0.0034615875,31.27443893024357,3.4141578e-10,0.015871417,0.00015695310503360815,0.0060113867511972785,0.004488654
15,fourier even x  1 @ [1],339000505,,perlin_46852263,fourier even,1,3,1,1,1,0.4767439062702661,0.003954217,30.522168828270985,6.07821e-09,0.015885236,0.0003014338290086016,0.0067749692825600505,0.004408803
0,fourier even x  2 @ [1],474063917,,perlin_778030991,fourier even,2,0,2,1,1,0.9999932122856604,1.6018774e-08,84.28141142420498,1.4210855e-14,6.471561e-08,8.20279311142258e-09,1.9661630545897424e-08,1.052693e-08
1,fourier even x  2 @ [1],474063917,,perlin_778030991,fourier even,2,1,2,1,1,0.9999729965217953,1.922771e-08,83.38256154869075,0.0,8.4952845e-08,1.9639152526451653e-09,3.2359267265746894e-08,2.0325507e-08
2,fourier even x  2 @ [1],474063917,,perlin_778030991,fourier even,2,2,2,1,1,0.9999879116999839,1.7908453e-08,83.77664845194468,0.0,8.022562e-08,7.244636890391121e-09,2.4508405971346292e-08,1.4416441e-08
3,fourier even x  2 @ [1],474063917,,perlin_778030991,fourier even,2,3,2,1,1,0.9999834555038979,2.0192743e-08,83.23379135213783,0.0,8.6278305e-08,5.9948632724626805e-09,2.675028554222081e-08,1.8107286e-08
4,fourier even x  2 @ [1],474063917,,perlin_297699213,fourier even,2,0,2,1,1,0.9999976969362546,1.5551432e-08,84.73405585015924,0.0,6.201505e-08,5.604533726000227e-09,2.4359334105383823e-08,1.18586545e-08
5,fourier even x  2 @ [1],474063917,,perlin_297699213,fourier even,2,1,2,1,1,0.9999911250667987,1.3302188e-08,85.16721870218232,0.0,7.622498e-08,2.268066623400955e-09,1.894123613510601e-08,1.3589494e-08
6,fourier even x  2 @ [1],474063917,,perlin_297699213,fourier even,2,2,2,1,1,0.9999963821497346,1.4606728e-08,84.84435280759834,0.0,7.491417e-08,6.470028068861211e-09,1.8810212054631847e-08,1.0285882e-08
7,fourier even x  2 @ [1],474063917,,perlin_297699213,fourier even,2,3,2,1,1,0.999995525192557,1.4421936e-08,84.81891961637803,1.4210855e-14,7.175073e-08,4.780531526193954e-09,2.2606005956049557e-08,1.2304676e-08
8,fourier even x  2 @ [1],474063917,,perlin_873099211,fourier even,2,0,2,1,1,0.9999963740695141,1.3705632e-08,85.17092742465046,0.0,8.698004e-08,1.5853061086090747e-09,1.9320623323437758e-08,1.5885508e-08
9,fourier even x  2 @ [1],474063917,,perlin_873099211,fourier even,2,1,2,1,1,0.9999914133015458,1.8163819e-08,83.81329959848976,0.0,8.6839464e-08,5.921251045037934e-09,2.8413126074156025e-08,1.5551159e-08
10,fourier even x  2 @ [1],474063917,,perlin_873099211,fourier even,2,2,2,1,1,0.9999869913444706,1.6663291e-08,84.13867207728572,1.4210855e-14,8.543998e-08,3.384229785297066e-09,1.992157194763422e-08,1.8720023e-08
11,fourier even x  2 @ [1],474063917,,perlin_873099211,fourier even,2,3,2,1,1,0.9999812439665161,1.9592871e-08,83.38399455102055,5.684342e-14,8.917347e-08,8.294819053844549e-09,2.6101115935261987e-08,1.5292736e-08
12,fourier even x  2 @ [1],474063917,,perlin_46852263,fourier even,2,0,2,1,1,0.9999989981198477,1.5132255e-08,85.00059471737558,5.684342e-14,5.9139893e-08,4.2675765143940225e-09,2.321036163266399e-08,1.1345708e-08
13,fourier even x  2 @ [1],474063917,,perlin_46852263,fourier even,2,1,2,1,1,0.9999877143524949,2.0175595e-08,83.23777300713452,1.4210855e-14,8.0428336e-08,5.5023967604483914e-09,3.2930035587241946e-08,1.6943408e-08
14,fourier even x  2 @ [1],474063917,,perlin_46852263,fourier even,2,2,2,1,1,0.9999987968943032,1.2415882e-08,85.72741697411988,5.684342e-14,7.955174e-08,2.6154225452046376e-09,1.7826096154749393e-08,1.1771419e-08
15,fourier even x  2 @ [1],474063917,,perlin_46852263,fourier even,2,3,2,1,1,0.9999986453277082,1.0237183e-08,86.39096920348982,0.0,7.9282984e-08,1.3198011572512769e-09,1.566746732351021e-08,1.1207146e-08
0,fourier even x  2 @ [1],766980806,,perlin_778030991,fourier even,2,0,2,1,1,0.9999932857519593,1.5845394e-08,84.32867391651976,1.4210855e-14,6.556752e-08,8.025622832974477e-09,1.9469879930511524e-08,1.0466224e-08
1,fourier even x  2 @ [1],766980806,,perlin_778030991,fourier even,2,1,2,1,1,0.9999727428606768,1.9408327e-08,83.34195613218523,1.4210855e-14,8.5928505e-08,1.982456865334825e-09,3.275720317219566e-08,2.0545267e-08
2,fourier even x  2 @ [1],766980806,,perlin_778030991,fourier even,2,2,2,1,1,0.9999878986675218,1.792776e-08,83.771968531017,0.0,8.1241765e-08,7.244679522955266e-09,2.4461769498884678e-08,1.453625e-08
3,fourier even x  2 @ [1],766980806,,perlin_778030991,fourier even,2,3,2,1,1,0.99998340304814,2.0256767e-08,83.2200428687908,2.2737368e-13,8.719111e-08,5.9580003153314465e-09,2.6828331556316698e-08,1.8382432e-08
4,fourier even x  2 @ [1],766980806,,perlin_297699213,fourier even,2,0,2,1,1,0.9999977140684925,1.5435745e-08,84.76648428704527,2.2737368e-13,6.27893e-08,5.560011118177499e-09,2.413657895772303e-08,1.1774872e-08
5,fourier even x  2 @ [1],766980806,,perlin_297699213,fourier even,2,1,2,1,1,0.99999108732139,1.3358763e-08,85.1487863418296,2.2737368e-13,7.714931e-08,2.251056230306858e-09,1.8875667251450068e-08,1.3733374e-08
6,fourier even x  2 @ [1],766980806,,perlin_297699213,fourier even,2,2,2,1,1,0.9999964064510438,1.4508613e-08,84.87362420410153,1.4210855e-14,7.583054e-08,6.431729815403742e-09,1.872854227258358e-08,1.0243007e-08
7,fourier even x  2 @ [1],766980806,,perlin_297699213,fourier even,2,3,2,1,1,0.9999955584247728,1.431483e-08,84.85129246046063,5.684342e-14,7.284052e-08,4.649564289138652e-09,2.26149978743706e-08,1.2273091e-08
8,fourier even x  2 @ [1],766980806,,perlin_873099211,fourier even,2,0,2,1,1,0.9999963563257807,1.37727e-08,85.14972689304274,0.0,8.796724e-08,1.5805738939889125e-09,1.9636658521449135e-08,1.60488e-08
9,fourier even x  2 @ [1],766980806,,perlin_873099211,fourier even,2,1,2,1,1,0.9999914320049554,1.8124254e-08,83.82277038574227,0.0,8.789654e-08,5.893753041164018e-09,2.8342842739448315e-08,1.5607895e-08
10,fourier even x  2 @ [1],766980806,,perlin_873099211,fourier even,2,2,2,1,1,0.9999869595092923,1.6704071e-08,84.12805637565414,2.2737368e-13,8.6418424e-08,3.3118077169547178e-09,1.9896344127801058e-08,1.8947384e-08
11,fourier even x  2 @ [1],766980806,,perlin_873099211,fourier even,2,3,2,1,1,0.9999811347002563,1.9707013e-08,83.35876757357113,2.2737368e-13,9.010142e-08,8.267701190334265e-09,2.6284396881237626e-08,1.5486341e-08
12,fourier even x  2 @ [1],766980806,,perlin_46852263,fourier even,2,0,2,1,1,0.9999990050327919,1.5027844e-08,85.03066377243184,0.0,6.0012795e-08,4.232607153653589e-09,2.2920687570149312e-08,1.1266673e-08
13,fourier even x  2 @ [1],766980806,,perlin_46852263,fourier even,2,1,2,1,1,0.9999876743578172,2.0241274e-08,83.22365804201513,1.2789769e-13,8.1377735e-08,5.67166935638852e-09,3.275720317219566e-08,1.7110008e-08
14,fourier even x  2 @ [1],766980806,,perlin_46852263,fourier even,2,2,2,1,1,0.9999988023844909,1.2359225e-08,85.74728028794773,1.2789769e-13,8.056362e-08,2.6275870368408505e-09,1.7706927479821388e-08,1.1767544e-08
15,fourier even x  2 @ [1],766980806,,perlin_46852263,fourier even,2,3,2,1,1,0.9999986498559856,1.0202963e-08,86.40551061701927,0.0,8.0090615e-08,1.3154952682725707e-09,1.5563202282464772e-08,1.1229653e-08
0,fourier even x  2 @ [1],602301502,,perlin_778030991,fourier even,2,0,2,1,1,0.9999932451232717,1.5941277e-08,84.30247245112382,1.2789769e-13,6.514087e-08,8.116646910139025e-09,1.959482531788126e-08,1.0489128e-08
1,fourier even x  2 @ [1],602301502,,perlin_778030991,fourier even,2,1,2,1,1,0.9999728822053665,1.9309109e-08,83.36421559834257,0.0,8.543998e-08,1.966554918908514e-09,3.245584068167773e-08,2.0435294e-08
2,fourier even x  2 @ [1],602301502,,perlin_778030991,fourier even,2,2,2,1,1,0.9999879041723705,1.7919605e-08,83.77394462209972,0.0,8.083454e-08,7.275119173755229e-09,2.4461769498884678e-08,1.4474726e-08
3,fourier even x  2 @ [1],602301502,,perlin_778030991,fourier even,2,3,2,1,1,0.999983430021251,2.0223844e-08,83.22710732656164,5.684342e-14,8.6699e-08,5.9580003153314465e-09,2.6828331556316698e-08,1.8243611e-08
4,fourier even x  2 @ [1],602301502,,perlin_297699213,fourier even,2,0,2,1,1,0.999997706538929,1.548659e-08,84.75220198652764,5.684342e-14,6.2431354e-08,5.595623520093795e-09,2.4238545393018285e-08,1.1809056e-08
5,fourier even x  2 @ [1],602301502,,perlin_297699213,fourier even,2,1,2,1,1,0.999991103106872,1.3335102e-08,85.15648592516044,0.0,7.6752485e-08,2.251056230306858e-09,1.894123613510601e-08,1.3660323e-08
6,fourier even x  2 @ [1],602301502,,perlin_297699213,fourier even,2,2,2,1,1,0.9999963924580272,1.456511e-08,84.85674476021026,1.2789769e-13,7.537166e-08,6.470028068861211e-09,1.885928213596344e-08,1.0257745e-08
7,fourier even x  2 @ [1],602301502,,perlin_297699213,fourier even,2,3,2,1,1,0.9999955395588481,1.4375633e-08,84.83288460421242,3.5527137e-13,7.2134426e-08,4.71482053399086e-09,2.261491260924231e-08,1.2277525e-08
8,fourier even x  2 @ [1],602301502,,perlin_873099211,fourier even,2,0,2,1,1,0.9999963657759957,1.37369796e-08,85.16100557065283,0.0,8.747294e-08,1.5663772501284257e-09,1.9453409549896605e-08,1.5961714e-08
9,fourier even x  2 @ [1],602301502,,perlin_873099211,fourier even,2,1,2,1,1,0.9999914236848488,1.8141854e-08,83.81855464942473,5.684342e-14,8.733197e-08,5.930417046329239e-09,2.8413126074156025e-08,1.5568094e-08
10,fourier even x  2 @ [1],602301502,,perlin_873099211,fourier even,2,2,2,1,1,0.9999869822212688,1.6674978e-08,84.13562709544348,0.0,8.5928505e-08,3.363467726558156e-09,1.9854326183121884e-08,1.8828928e-08
11,fourier even x  2 @ [1],602301502,,perlin_873099211,fourier even,2,3,2,1,1,0.9999812089833221,1.9629415e-08,83.3759019387849,1.4210855e-14,8.967254e-08,8.294819053844549e-09,2.613001015561167e-08,1.5382128e-08
12,fourier even x  2 @ [1],602301502,,perlin_46852263,fourier even,2,0,2,1,1,0.9999990017594182,1.5077283e-08,85.01640118639037,0.0,5.966287e-08,4.259803176864807e-09,2.29929355555214e-08,1.1297271e-08
13,fourier even x  2 @ [1],602301502,,perlin_46852263,fourier even,2,1,2,1,1,0.9999876917833547,2.0212656e-08,83.22980260769087,0.0,8.1038024e-08,5.586741735896794e-09,3.270332626925665e-08,1.7024433e-08
14,fourier even x  2 @ [1],602301502,,perlin_46852263,fourier even,2,2,2,1,1,0.9999988004377961,1.2379314e-08,85.74022650309658,5.684342e-14,8.01581e-08,2.603201210149564e-09,1.776248836904415e-08,1.1763417e-08
15,fourier even x  2 @ [1],602301502,,perlin_46852263,fourier even,2,3,2,1,1,0.9999986466317212,1.0227328e-08,86.39515260775391,0.0,7.968629e-08,1.3306475921126548e-09,1.5563202282464772e-08,1.1215506e-08
0,fourier even x  2 @ [1],339000505,,perlin_778030991,fourier even,2,0,2,1,1,0.9999930866130441,1.6315358e-08,84.20173759824125,1.2789769e-13,6.459436e-08,8.590561151322618e-09,2.027648804414639e-08,1.0441856e-08
1,fourier even x  2 @ [1],339000505,,perlin_778030991,fourier even,2,1,2,1,1,0.9999733057894248,1.9007496e-08,83.43258791992304,0.0,8.481392e-08,2.0709940429242124e-09,3.195312103798642e-08,2.0204046e-08
2,fourier even x  2 @ [1],339000505,,perlin_778030991,fourier even,2,2,2,1,1,0.999987888691565,1.794254e-08,83.76838932679549,5.684342e-14,8.01581e-08,7.194003615040856e-09,2.424782863386099e-08,1.4322657e-08
3,fourier even x  2 @ [1],339000505,,perlin_778030991,fourier even,2,3,2,1,1,0.999983481943097,2.0160474e-08,83.24073658587528,1.4210855e-14,8.606834e-08,5.967194738332182e-09,2.6101115935261987e-08,1.7971388e-08
4,fourier even x  2 @ [1],339000505,,perlin_297699213,fourier even,2,0,2,1,1,0.9999977064496703,1.5487192e-08,84.75203314980453,5.684342e-14,6.189636e-08,5.3923940868116915e-09,2.3914846991601735e-08,1.1715799e-08
5,fourier even x  2 @ [1],339000505,,perlin_297699213,fourier even,2,1,2,1,1,0.99999105411621,1.3408532e-08,85.13263668178237,0.0,7.6093386e-08,2.3309354446610087e-09,1.953647199570696e-08,1.3525336e-08
6,fourier even x  2 @ [1],339000505,,perlin_297699213,fourier even,2,2,2,1,1,0.9999963383178098,1.4783695e-08,84.79205268715035,0.0,7.491417e-08,6.436508215301728e-09,1.9528133776702816e-08,1.02049835e-08
7,fourier even x  2 @ [1],339000505,,perlin_297699213,fourier even,2,3,2,1,1,0.9999954646932978,1.4616919e-08,84.76059551186009,5.684342e-14,7.175073e-08,5.060638130771622e-09,2.219560357730188e-08,1.2105083e-08
8,fourier even x  2 @ [1],339000505,,perlin_873099211,fourier even,2,0,2,1,1,0.9999963827457509,1.3672835e-08,85.18133314112889,1.4210855e-14,8.6839464e-08,1.5452208401711687e-09,1.896584578275906e-08,1.5727615e-08
9,fourier even x  2 @ [1],339000505,,perlin_873099211,fourier even,2,1,2,1,1,0.99999139612968,1.8200144e-08,83.80462314860368,5.684342e-14,8.676922e-08,6.143451969364833e-09,2.8042624222734958e-08,1.5356404e-08
10,fourier even x  2 @ [1],339000505,,perlin_873099211,fourier even,2,2,2,1,1,0.999987107241193,1.6514834e-08,84.17753760263065,0.0,8.53703e-08,3.353097355329737e-09,1.9871137624249968e-08,1.8567608e-08
11,fourier even x  2 @ [1],339000505,,perlin_873099211,fourier even,2,3,2,1,1,0.9999816085401845,1.9212031e-08,83.46924281247404,0.0,8.903113e-08,8.036295184865594e-09,2.506203600205481e-08,1.5077607e-08
12,fourier even x  2 @ [1],339000505,,perlin_46852263,fourier even,2,0,2,1,1,0.9999989987856115,1.51222e-08,85.0034817710143,0.0,5.9139893e-08,4.357605831728506e-09,2.2848553271614946e-08,1.1207912e-08
