,label,seed,window,file,basis,n,entry,params,depth,width,r2,l2,psnr,min,max,q1,q3,std
7,abf cubic_spline x  1 @ [1],651762289,,perlin_297699213,abf cubic_spline,1,3,1,1,1,-1.7302453025891396e-08,0.06690459,8.393893277515506,5.209917e-09,0.46221456,0.005111393751576543,0.07497550919651985,0.0985171
8,abf cubic_spline x  1 @ [1],651762289,,perlin_873099211,abf cubic_spline,1,0,1,1,1,-6.4270981869896104e-09,0.17470896,4.993368974735246,6.182908e-07,0.5516374,0.017616317607462406,0.3181344121694565,0.18003203
9,abf cubic_spline x  1 @ [1],651762289,,perlin_873099211,abf cubic_spline,1,1,1,1,1,2.5066250186611683e-09,0.14303893,7.107595954345946,1.5549936e-07,0.7348781,0.028590749949216843,0.18717065081000328,0.16666886
10,abf cubic_spline x  1 @ [1],651762289,,perlin_873099211,abf cubic_spline,1,2,1,1,1,-9.69506763759398e-09,0.06112117,6.512996122876832,6.7853456e-10,0.27383497,0.006781955016776919,0.10199117287993431,0.0777376
11,abf cubic_spline x  1 @ [1],651762289,,perlin_873099211,abf cubic_spline,1,3,1,1,1,-2.7413544545495938e-08,0.035004903,9.61026716774109,3.5994385e-09,0.32000577,0.0010687528701964766,0.0409027524292469,0.060708255
12,abf cubic_spline x  1 @ [1],651762289,,perlin_46852263,abf cubic_spline,1,0,1,1,1,-1.6779457823190569e-09,0.18667594,5.708937442655992,1.7148656e-08,0.6949932,0.012816877104341984,0.31214991211891174,0.21169707
13,abf cubic_spline x  1 @ [1],651762289,,perlin_46852263,abf cubic_spline,1,1,1,1,1,-9.094922281960294e-08,0.050033495,7.439022448286671,6.06055e-10,0.27743772,0.005267394706606865,0.07837545312941074,0.06099864
14,abf cubic_spline x  1 @ [1],651762289,,perlin_46852263,abf cubic_spline,1,2,1,1,1,-3.667034675913783e-09,0.12340884,4.943716976836666,5.7860037e-09,0.38522965,0.009890355402603745,0.22670907527208328,0.122205004
15,abf cubic_spline x  1 @ [1],651762289,,perlin_46852263,abf cubic_spline,1,3,1,1,1,2.969632761917751e-09,0.10462222,8.135199902701627,1.7197825e-08,0.68099284,0.016212511342018843,0.11013888195157051,0.1545311
0,abf cubic_spline x  1 @ [1],741882590,,perlin_778030991,abf cubic_spline,1,0,1,1,1,-3.90883125866992e-09,0.09272656,7.825869942106816,3.94582e-10,0.5620684,0.006766624515876174,0.08443301171064377,0.14850537
1,abf cubic_spline x  1 @ [1],741882590,,perlin_778030991,abf cubic_spline,1,1,1,1,1,-3.883037447138804e-09,0.084518366,6.376864592867238,3.8003666e-08,0.3669739,0.014813239919021726,0.10890786722302437,0.09737002
2,abf cubic_spline x  1 @ [1],741882590,,perlin_778030991,abf cubic_spline,1,2,1,1,1,-1.7430010768038073e-09,0.07527636,6.511298479295591,1.4669911e-10,0.33712524,0.013659545686095953,0.10587257146835327,0.08219673
3,abf cubic_spline x  1 @ [1],741882590,,perlin_778030991,abf cubic_spline,1,3,1,1,1,-1.1736795313410653e-08,0.040183876,8.219131732018546,2.1195402e-07,0.2666661,0.008974343771114945,0.04190474469214678,0.056762483
4,abf cubic_spline x  1 @ [1],741882590,,perlin_297699213,abf cubic_spline,1,0,1,1,1,-3.093813205623519e-09,0.17091906,6.537950830306554,5.799377e-10,0.77016485,0.04062332212924957,0.19893449917435646,0.19743237
5,abf cubic_spline x  1 @ [1],741882590,,perlin_297699213,abf cubic_spline,1,1,1,1,1,3.7914372752467784e-09,0.09859328,7.515168559991521,2.1779705e-08,0.5563681,0.007762117427773774,0.1328594908118248,0.1293653
6,abf cubic_spline x  1 @ [1],741882590,,perlin_297699213,abf cubic_spline,1,2,1,1,1,-5.036175698691636e-09,0.09622388,5.564592400419713,6.2073624e-08,0.34653294,0.009601583238691092,0.16518380120396614,0.09661253
7,abf cubic_spline x  1 @ [1],741882590,,perlin_297699213,abf cubic_spline,1,3,1,1,1,-1.9365123948844598e-08,0.06690459,8.393893277515506,5.1498388e-09,0.462214,0.0051113266963511705,0.07497537136077881,0.09851715
8,abf cubic_spline x  1 @ [1],741882590,,perlin_873099211,abf cubic_spline,1,0,1,1,1,-4.1334233813472565e-09,0.17470893,4.993369557449905,6.175472e-07,0.5516381,0.017616444267332554,0.3181339353322983,0.18003204
9,abf cubic_spline x  1 @ [1],741882590,,perlin_873099211,abf cubic_spline,1,1,1,1,1,1.6524484003355155e-09,0.14303893,7.107595954345946,1.5587266e-07,0.73487896,0.028590834699571133,0.1871708482503891,0.166669
10,abf cubic_spline x  1 @ [1],741882590,,perlin_873099211,abf cubic_spline,1,2,1,1,1,-8.174470877975182e-09,0.061121173,6.512996122876832,7.004535e-10,0.27383447,0.006781920557841659,0.10199087858200073,0.07773761
11,abf cubic_spline x  1 @ [1],741882590,,perlin_873099211,abf cubic_spline,1,3,1,1,1,-2.8659753903426122e-08,0.035004903,9.61026716774109,3.656422e-09,0.3200063,0.0010687365720514208,0.04090265557169914,0.060708284
12,abf cubic_spline x  1 @ [1],741882590,,perlin_46852263,abf cubic_spline,1,0,1,1,1,-9.114788923625383e-10,0.18667594,5.708937442655992,1.7258143e-08,0.69499236,0.012816933915019035,0.31215013563632965,0.21169694
13,abf cubic_spline x  1 @ [1],741882590,,perlin_46852263,abf cubic_spline,1,1,1,1,1,-9.210835494322112e-08,0.0500335,7.439022448286671,6.2677974e-10,0.27743822,0.005267428583465517,0.0783756859600544,0.06099868
14,abf cubic_spline x  1 @ [1],741882590,,perlin_46852263,abf cubic_spline,1,2,1,1,1,-3.0236189108023837e-09,0.12340884,4.943716976836666,5.7142633e-09,0.38523015,0.009890272514894605,0.22670884057879448,0.122205004
15,abf cubic_spline x  1 @ [1],741882590,,perlin_46852263,abf cubic_spline,1,3,1,1,1,1.3016036026769484e-09,0.10462222,8.135199902701627,1.707398e-08,0.6809922,0.016212450806051493,0.11013919487595558,0.15453105
