,Vertex,Edge,inputEncode,outputDecode,inputEdgeEncode,vertexFeatures,vertexHiddenLayout,feedThroughVertexFeatures,edgeMLP,edgeFeatures,edgeHiddenLayout,feedThroughEdgeFeatures,messagelayout,parameters,seed,file,entry,r2,l2,psnr,min,max,q1,q3,std
14,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,892206825,perlin_37078787,2,0.9643547837036966,0.0021290414,25.283992449418097,2.1448763e-09,0.35485816,0.0001074581468856195,0.0012351302721071988,0.018699054
15,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,892206825,perlin_37078787,3,0.9775800725764597,0.0010962933,28.325208335404277,4.53646e-11,0.047908675,0.0001286400256503839,0.0012603088398464024,0.0029607927
0,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,576137147,perlin_433611252,0,0.9316034337421929,0.016106382,17.59343429439227,1.1421584e-09,0.60817635,0.0002505602387827821,0.018893823958933353,0.035075385
1,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,576137147,perlin_433611252,1,0.9783929884486215,0.0013747113,24.20976761455529,5.7245333e-11,0.029851004,9.667692211223766e-05,0.0012580824550241232,0.0032223675
2,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,576137147,perlin_433611252,2,0.9289590568684732,0.010402138,18.52697805223556,3.4469316e-09,0.23598748,0.00013475806917995214,0.005970289232209325,0.025231145
3,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,576137147,perlin_433611252,3,0.9334231046536894,0.008957807,21.668932054826712,2.6867397e-10,0.12850225,0.00014773389193578623,0.0058642522199079394,0.019066533
4,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,576137147,perlin_960745502,0,0.9856135661581807,0.0033276933,23.076875660076954,1.816236e-09,0.21549289,0.0003162981884088367,0.003407028620131314,0.011548054
5,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,576137147,perlin_960745502,1,0.9903859123998578,0.0016070176,23.76336554484282,3.7988812e-10,0.07381096,0.0001891466927190777,0.001923268602695316,0.0039389515
6,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,576137147,perlin_960745502,2,0.9703620315577259,0.0011611284,21.972505677807945,1.5760865e-12,0.12897673,5.151824643689906e-05,0.000661551661323756,0.0076818448
7,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,576137147,perlin_960745502,3,0.9694549980025876,0.0005938718,25.914425014794055,1.3877788e-11,0.04801168,3.389056564628845e-05,0.0005204382468946278,0.0024377357
8,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,576137147,perlin_759352143,0,0.9763754263609308,0.0031547784,22.832172166293397,1.05766645e-11,0.09675863,9.394279732077848e-05,0.0019899585167877376,0.009391974
9,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,576137147,perlin_759352143,1,0.9772914873071631,0.0018583694,25.593656885356193,6.995793e-14,0.17968187,7.120106783986557e-05,0.0009312708862125874,0.008221745
10,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,576137147,perlin_759352143,2,0.9649761655575807,0.0020384956,19.508745564420277,7.053135e-09,0.16268727,7.574669325549621e-05,0.0009822738356888294,0.011490772
11,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,576137147,perlin_759352143,3,0.9683676284896847,0.0011356631,22.57750284161466,8.335346e-12,0.08870423,5.3725885663880035e-05,0.0008964064618339762,0.004740846
12,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,576137147,perlin_37078787,0,0.9827232309895736,0.002744742,26.774891915403536,4.2987836e-13,0.3616733,8.556173270335421e-05,0.0012780894176103175,0.018215794
13,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,576137147,perlin_37078787,1,0.9882596977579623,0.0012556197,27.272996340600578,9.900748e-11,0.10548529,4.9140322516905144e-05,0.000877916332683526,0.00485878
14,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,576137147,perlin_37078787,2,0.9879255268319578,0.0007211922,29.985322575981286,4.427001e-10,0.0409969,4.7281313527491875e-05,0.000734720699256286,0.0019203288
15,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,576137147,perlin_37078787,3,0.9859251304378192,0.00068823533,30.34710629845084,1.2423484e-10,0.04758605,3.648631081887288e-05,0.0005727275711251423,0.002885593
0,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,843395704,perlin_433611252,0,-4.537014097749648e-09,0.23548526,5.94377694439817,3.619672e-10,0.9254905,0.004465811187401414,0.3946031928062439,0.3050114
1,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,843395704,perlin_433611252,1,-1.61205693682831e-07,0.0636234,7.555714268218465,3.907965e-09,0.36235937,0.005256470059975982,0.09127998538315296,0.08744216
2,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,843395704,perlin_433611252,2,-6.346149827862746e-09,0.14642456,7.042064385498713,7.5149075e-08,0.7409455,0.02757514687255025,0.2155844084918499,0.14417863
3,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,843395704,perlin_433611252,3,-5.0756815861419113e-08,0.13454828,9.902167806375722,6.776768e-07,1.31559,0.029784866608679295,0.08651871234178543,0.23430467
4,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,843395704,perlin_960745502,0,-6.200539637291058e-09,0.23130774,4.656406648240747,2.796387e-09,0.6757641,0.07426982745528221,0.3427033945918083,0.17304628
5,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,843395704,perlin_960745502,1,-2.2337797389582192e-08,0.16715237,3.5924469075784087,1.1935169e-06,0.38221678,0.03670091088861227,0.28083521872758865,0.124447994
6,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,843395704,perlin_960745502,2,-1.2925738257507646e-09,0.039177053,6.690990718549327,2.9632827e-10,0.182894,0.004071265342645347,0.05972329434007406,0.047038745
7,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,843395704,perlin_960745502,3,-3.2483485346013197e-07,0.019442525,10.76382558635448,1.8051076e-09,0.23177908,0.001063629286363721,0.013478945707902312,0.041714653
8,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,843395704,perlin_759352143,0,-6.606538116571414e-08,0.13353801,6.565811203829657,1.3722382e-09,0.6055477,0.01911532273516059,0.21195381879806519,0.15883459
9,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,843395704,perlin_759352143,1,-3.1930090127474386e-08,0.08183581,9.155544090148698,4.311895e-08,0.6736929,0.009379201801493764,0.08380776643753052,0.1359197
10,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,843395704,perlin_759352143,2,-7.162871717980579e-08,0.05820311,4.952382168382086,8.935846e-08,0.18201852,0.013251114869490266,0.09921496734023094,0.053017262
11,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,843395704,perlin_759352143,3,-1.3804435816666683e-08,0.035901934,7.578819813540766,1.3171174e-07,0.20555833,0.004894986632280052,0.045316336676478386,0.04324803
12,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,843395704,perlin_37078787,0,-9.263964506622813e-08,0.15886894,9.149516963635316,1.0047706e-09,1.3062204,0.016742410138249397,0.12555041164159775,0.28165498
13,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,843395704,perlin_37078787,1,-2.2149033718221744e-08,0.10694952,7.969788750639394,7.62149e-08,0.67018324,0.01221414189785719,0.1532459370791912,0.13838479
14,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,843395704,perlin_37078787,2,4.467229886007118e-08,0.059728667,10.804004465135172,3.2642816e-08,0.71881634,0.004799709306098521,0.05734425038099289,0.12924904
15,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,843395704,perlin_37078787,3,1.4480454391119224e-08,0.048898168,11.831549880838082,9.887753e-10,0.74555826,0.006310618366114795,0.03758792579174042,0.107254565
0,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,37626750,perlin_433611252,0,-9.611309526036393e-09,0.23548524,5.943777466716837,8.5109914e-10,0.9253978,0.0044722562888637185,0.3946636989712715,0.30500364
1,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,37626750,perlin_433611252,1,-2.520979047737626e-08,0.06362339,7.555714268218465,4.1942876e-09,0.36241734,0.005251103197224438,0.09130800142884254,0.08745135
2,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,37626750,perlin_433611252,2,-7.129599133293141e-10,0.14642456,7.042064385498713,5.1046296e-08,0.7410284,0.02756713517010212,0.21562622487545013,0.14418301
3,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,37626750,perlin_433611252,3,2.0480951490320365e-08,0.13454828,9.902167806375722,6.00644e-07,1.3154793,0.029768230859190226,0.08654705993831158,0.23429593
4,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,37626750,perlin_960745502,0,6.005725139424101e-09,0.23130773,4.656406648240747,2.1919588e-11,0.6758433,0.07429610006511211,0.3426470085978508,0.17306148
5,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,37626750,perlin_960745502,1,1.6206991970690865e-08,0.16715237,3.5924469075784087,1.3011531e-06,0.38227636,0.036710151471197605,0.2808244451880455,0.1244545
6,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,37626750,perlin_960745502,2,5.475188191716995e-09,0.039177053,6.690990718549327,4.2788897e-09,0.18285279,0.0040774192893877625,0.059746856801211834,0.047031686
7,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,37626750,perlin_960745502,3,-4.2353669904571234e-08,0.019442517,10.76382738557474,3.0822853e-10,0.23182549,0.0010667753813322634,0.013473354279994965,0.041717507
8,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,37626750,perlin_759352143,0,2.353150785339153e-09,0.13353801,6.565811203829657,1.2444082e-10,0.60562265,0.019101996440440416,0.21196726337075233,0.15885532
9,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,37626750,perlin_759352143,1,1.6857372830969553e-08,0.0818358,9.155544090148698,6.5459254e-08,0.6737719,0.009377822978422046,0.08379382640123367,0.13593903
10,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,37626750,perlin_759352143,2,-4.729523883639786e-09,0.0582031,4.952382753852946,6.286544e-08,0.18205963,0.01324556372128427,0.09923014603555202,0.053017788
11,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,37626750,perlin_759352143,3,-9.254555566329259e-09,0.03590193,7.5788206789337895,1.6901978e-07,0.20560203,0.004901734180748463,0.04531011823564768,0.043243643
12,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,37626750,perlin_37078787,0,-1.1229432717030363e-08,0.15886892,9.149517685870324,6.383555e-09,1.30611,0.016729938331991434,0.1255674846470356,0.2816287
13,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,37626750,perlin_37078787,1,-1.2067511656610463e-07,0.10694954,7.969787923335659,5.1925387e-08,0.6701044,0.01220348896458745,0.15328366309404373,0.13837153
14,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,37626750,perlin_37078787,2,-7.587206396486579e-08,0.059728675,10.804003868162855,1.754941e-08,0.7187346,0.0048063910799100995,0.05736734252423048,0.12923084
15,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,37626750,perlin_37078787,3,-1.1550097966939177e-07,0.04889817,11.83154935047056,6.3431402e-09,0.74547505,0.0063029618468135595,0.03759721852838993,0.1072412
0,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,892206825,perlin_433611252,0,-4.798599073652099e-09,0.23548523,5.943777466716837,1.9473828e-10,0.9254271,0.004470220534130931,0.3946446105837822,0.3050061
1,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,892206825,perlin_433611252,1,-7.790682654551517e-08,0.0636234,7.555714268218465,6.397129e-09,0.36239904,0.00525330938398838,0.09129990637302399,0.08744845
2,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,892206825,perlin_433611252,2,-1.010564742998099e-09,0.14642456,7.042064385498713,5.8154775e-08,0.74100226,0.027569666039198637,0.21561501547694206,0.14418162
3,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,892206825,perlin_433611252,3,4.3913805924944427e-10,0.13454828,9.902167806375722,6.2446503e-07,1.3155143,0.029773485381156206,0.08653810247778893,0.23429869
4,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,892206825,perlin_960745502,0,-1.5692651622600806e-09,0.23130774,4.656406648240747,3.9603276e-10,0.6758183,0.0742877945303917,0.34266480058431625,0.17305668
5,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,892206825,perlin_960745502,1,-4.309178125438962e-09,0.16715237,3.5924469075784087,1.2666652e-06,0.38225755,0.03670723084360361,0.2808163985610008,0.12445244
6,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,892206825,perlin_960745502,2,1.1295492985397004e-08,0.039177056,6.690990718549327,2.5194866e-09,0.18286581,0.004075475502759218,0.05973941273987293,0.047033913
7,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,892206825,perlin_960745502,3,-1.137043923460368e-07,0.019442521,10.763826785834695,1.0742122e-09,0.23181082,0.0010657815728336573,0.013475119369104505,0.041716605
8,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,892206825,perlin_759352143,0,-3.6786460544391275e-08,0.13353801,6.565811203829657,1.6511478e-11,0.605599,0.01910620601847768,0.21195323765277863,0.15884876
9,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,892206825,perlin_759352143,1,-1.3849895674766799e-08,0.08183581,9.155544090148698,5.7903435e-08,0.673747,0.009376349160447717,0.0837982315570116,0.13593294
10,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,892206825,perlin_759352143,2,-1.5734213487661464e-08,0.05820311,4.952382168382086,7.0728625e-08,0.18204664,0.013247316470369697,0.0992253478616476,0.05301762
11,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,892206825,perlin_759352143,3,-1.1672642186155713e-08,0.03590193,7.5788206789337895,1.5673795e-07,0.20558822,0.004899602965451777,0.045313358306884766,0.043245025
12,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,892206825,perlin_37078787,0,-3.189598141162264e-08,0.15886894,9.149516963635316,4.1832977e-09,1.306145,0.01673387736082077,0.12556209415197372,0.281637
13,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,892206825,perlin_37078787,1,-6.417716114093253e-08,0.10694954,7.969787923335659,5.909283e-08,0.6701293,0.012206852436065674,0.15327173843979836,0.13837571
14,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,892206825,perlin_37078787,2,-1.583986031228335e-08,0.059728667,10.804004465135172,2.1813202e-08,0.71876043,0.004804280819371343,0.05736004747450352,0.12923658
15,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,892206825,perlin_37078787,3,-5.627900145910303e-08,0.048898164,11.831549880838082,4.150593e-09,0.74550134,0.006305379094555974,0.03759428299963474,0.10724541
0,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,576137147,perlin_433611252,0,-5.588630891395496e-09,0.23548523,5.943777466716837,6.386877e-10,0.92540526,0.004471734049730003,0.3946588337421417,0.30500427
1,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,576137147,perlin_433611252,1,-6.175031264099573e-08,0.0636234,7.555714268218465,4.7148334e-09,0.3624127,0.005251668975688517,0.09130674786865711,0.087450616
2,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,576137147,perlin_433611252,2,1.0293432772812139e-10,0.14642456,7.042064385498713,5.2824408e-08,0.74102175,0.02756778383627534,0.21562441438436508,0.14418265
3,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,576137147,perlin_433611252,3,3.043644336564455e-09,0.13454828,9.902167806375722,6.067064e-07,1.3154883,0.02976957755163312,0.08654476515948772,0.23429665
4,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,576137147,perlin_960745502,0,-1.2489427270168107e-09,0.23130774,4.656406648240747,7.367074e-11,0.6758369,0.0742939691990614,0.3426515609025955,0.17306025
5,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,576137147,perlin_960745502,1,-1.1905845198612042e-09,0.16715237,3.5924469075784087,1.292268e-06,0.38227156,0.036709402687847614,0.28082238137722015,0.12445398
6,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,576137147,perlin_960745502,2,1.0357445234809859e-08,0.039177053,6.690990718549327,3.783714e-09,0.18285613,0.004076920566149056,0.05974494945257902,0.04703226
7,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,576137147,perlin_960745502,3,-5.9106084027149564e-08,0.01944252,10.763826785834695,4.604359e-10,0.23182173,0.001066520606400445,0.013473807135596871,0.041717276
8,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,576137147,perlin_759352143,0,-3.3353447781436785e-08,0.13353801,6.565811203829657,5.262014e-11,0.6056166,0.01910307537764311,0.21196366846561432,0.15885365
9,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,576137147,perlin_759352143,1,-2.199357029830651e-08,0.08183581,9.155544090148698,6.347817e-08,0.6737656,0.009377444861456752,0.08379496075212955,0.13593748
10,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,576137147,perlin_759352143,2,-5.185265550267104e-09,0.058203105,4.952382168382086,6.483701e-08,0.18205631,0.013246013084426522,0.09922891110181808,0.053017743
11,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,576137147,perlin_759352143,3,-5.958878057654715e-09,0.03590193,7.5788206789337895,1.6582719e-07,0.20559849,0.004901187494397163,0.045310948975384235,0.043243997
12,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,576137147,perlin_37078787,0,-2.4934862619119258e-08,0.15886894,9.149516963635316,5.775366e-09,1.306119,0.016730947885662317,0.12556609883904457,0.28163084
13,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,576137147,perlin_37078787,1,-8.32183126853181e-08,0.10694953,7.969787923335659,5.3718615e-08,0.67011076,0.012204351602122188,0.153280608355999,0.1383726
14,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,576137147,perlin_37078787,2,-2.4150103250519805e-08,0.059728667,10.804004465135172,1.8598286e-08,0.71874124,0.004805849748663604,0.05736547149717808,0.12923232
15,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,576137147,perlin_37078787,3,-7.376841848483195e-08,0.048898168,11.831549880838082,5.7369274e-09,0.7454818,0.00630358187481761,0.03759646788239479,0.10724228
0,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,843395704,perlin_433611252,0,0.5621524352499848,0.10310665,9.530548088790411,2.0184354e-09,0.9167511,0.0005259261233732104,0.06386002711951733,0.21137254
1,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,843395704,perlin_433611252,1,0.3270004181463666,0.042818513,9.275566823592396,1.12880594e-10,0.35810325,0.0003237273122067563,0.019333045464009047,0.088379934
2,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,843395704,perlin_433611252,2,0.4487572809097147,0.08071546,9.628635829169676,1.1446932e-10,0.73485404,0.000631258575594984,0.10508239455521107,0.14466125
3,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,843395704,perlin_433611252,3,0.759837214533591,0.03231349,16.097110919284823,5.4106075e-10,0.09731276,0.0017838970816228539,0.061028326861560345,0.029874312
4,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,843395704,perlin_960745502,0,0.44803391195080167,0.12767401,7.237283367844645,6.645573e-10,0.66994727,0.0008686739311087877,0.2505529150366783,0.1815611
5,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,843395704,perlin_960745502,1,0.40530622915416137,0.09940448,5.849512648038866,3.9751402e-10,0.37784526,0.001062888215528801,0.22982428595423698,0.1324781
6,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,843395704,perlin_960745502,2,0.26553383672689745,0.02877422,8.031272591156975,1.0735971e-09,0.18593922,0.0006166356470203027,0.04431518167257309,0.04818634
7,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,843395704,perlin_960745502,3,0.6398283143870829,0.0070026442,15.198730868754355,4.6678714e-09,0.14179991,0.00043058963638031855,0.0037627225974574685,0.017733097
8,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,843395704,perlin_759352143,0,0.5884433891695224,0.054958448,10.421516388652613,2.247015e-09,0.51087886,0.001417351100826636,0.051611253060400486,0.10759849
9,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,843395704,perlin_759352143,1,0.5132849604495284,0.03983072,12.282795375989924,8.881784e-16,0.667885,0.0008726227388251573,0.03318935167044401,0.10532483
10,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,843395704,perlin_759352143,2,0.4271893408289762,0.03333936,7.37227084104885,1.066367e-10,0.1464609,0.0009089448722079396,0.05684484075754881,0.042706136
11,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,843395704,perlin_759352143,3,0.42802407177122936,0.02053504,10.005043096576056,1.6845214e-10,0.20235585,0.00084967068687547,0.017095942050218582,0.038578365
12,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,843395704,perlin_37078787,0,0.606390581252005,0.062532306,13.198862648471861,1.4517829e-09,1.219249,0.0009461092413403094,0.045757364481687546,0.16817917
13,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,843395704,perlin_37078787,1,0.476403062914453,0.055998445,10.779817320823,3.6135773e-08,0.6760011,0.0005839149671373889,0.05644078552722931,0.11121773
14,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,843395704,perlin_37078787,2,0.33204007718214523,0.03989636,12.556499860782573,4.933645e-10,0.7248411,0.0007466856186510995,0.011267443653196096,0.1276319
15,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,843395704,perlin_37078787,3,0.7354722602679427,0.012934921,17.606838128396845,1.4568347e-12,0.11270704,0.0006347087473841384,0.01536401896737516,0.023114974
0,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,37626750,perlin_433611252,0,0.9066708700941544,0.021977631,16.243605058991225,3.610745e-08,0.9832158,0.003491516108624637,0.019889563787728548,0.05527618
1,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,37626750,perlin_433611252,1,0.8963916009221362,0.006591918,17.401763910538584,1.4780177e-09,0.85736173,0.00022048596656532027,0.0015812125930096954,0.047031146
2,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,37626750,perlin_433611252,2,0.9144038346425323,0.01253338,17.717521255453835,1.1664589e-09,1.0343117,0.0008300312329083681,0.013817328494042158,0.05375705
